Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Belgium,BEL,"Population, total",SP.POP.TOTL,10895586,11038264,11106932,11159407,11209057,11274196,11331422,11375158,11427054,11488980,11538604
Belize,BLZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.875,70.975,71.134,71.276,71.437,71.647,71.843,72.062,72.322,72.577,71.58
Belize,BLZ,GDP per capita (current US$),NY.GDP.PCAP.CD,5461.40735999001,5596.05222152289,5732.66519942347,5957.34953619006,6128.12053089077,6154.62264230369,6140.86713919469,6071.85451846453,6011.99036888587,6171.61449761423,5238.54078175696
Belize,BLZ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.47716761,4.52904415,4.34283972,4.42128754,4.87071466,4.65988731,4.77207184,4.62228823,4.75529861,4.81608105,5.33901167
Belize,BLZ,"School enrollment, primary (% gross)",SE.PRM.ENRR,112.946476456076,112.275924178746,115.222578079659,113.524076873246,112.82886168273,113.602548159784,116.084024666164,115.629980470942,114.90527173544,114.458351316357,112.251430128031
Belize,BLZ,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,98,98,96,99,95,96,95,90,97,96,82
Belize,BLZ,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,18.8,18.3,17.7,17,16.3,15.6,15,14.4,13.9,13.5,13.2
Belize,BLZ,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,1.5,1.4,1.4,1.4,1.4,1.4,1.3,1.3,1.3,1.3,1.2
Belize,BLZ,"Population, total",SP.POP.TOTL,320245,327298,334414,341627,348923,356333,364705,373202,380226,385829,390812
Benin,BEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.387,58.462,58.559,58.863,59.008,59.123,59.283,59.528,59.71,59.888,60.154
Benin,BEN,GDP per capita (current US$),NY.GDP.PCAP.CD,973.244254931526,1059.41358852588,1071.5258366283,1168.92699279226,1204.39918670094,1002.41886879614,1010.5338961993,1054.97408066814,1151.7409703472,1130.82135339795,1200.19426557789
Benin,BEN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.01848245,2.99865556,3.07562971,2.86880755,2.69111967,2.72813416,3.62042856,3.67389345,3.4364984,3.00206876,3.0512166
Benin,BEN,"School enrollment, primary (% gross)",SE.PRM.ENRR,112.795959472656,114.723129272461,118.541481018066,119.383087158203,119.675392150879,121.990882873535,120.301116943359,116.291519165039,111.805068969727,106.798400878906,104.033172607422
Benin,BEN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,68,70,74,68,65,67,68,65,61,58,54
Benin,BEN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,107.4,105.1,102.9,100.6,98.4,96.1,94,91.8,89.4,87,84.6
Benin,BEN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,1.1,1.1,1.1,1.1,1,1,1,0.9,0.9,0.9,0.8
Benin,BEN,"Population, total",SP.POP.TOTL,9797484,10093623,10397657,10708834,11030004,11360681,11697842,12039780,12383347,12726755,13070169
Bermuda,BMU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.414,79.651,79.847,80.016,80.199,80.338,80.476,80.686,80.986,81.251,81.456
Bermuda,BMU,GDP per capita (current US$),NY.GDP.PCAP.CD,104111.824244802,99049.0169927667,100213.493385287,101704.40746217,100961.576602811,104855.366822135,108747.356144305,112339.425587467,113204.82210838,115798.040775578,106976.546239632
Bermuda,BMU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"School enrollment, primary (% gross)",SE.PRM.ENRR,106.171371459961,103.870971679688,101.248802185059,99.5652236938477,100.564140319824,102.673927307129,..,..,..,..,..
Bermuda,BMU,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"Population, total",SP.POP.TOTL,63725,63733,63646,63574,63529,63464,63449,63578,63831,64107,64382
Bhutan,BTN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.765,69.28,69.759,70.161,70.504,70.797,71.119,71.413,71.711,72.005,72.253
Bhutan,BTN,GDP per capita (current US$),NY.GDP.PCAP.CD,2435.5798056672,2787.97967608562,2751.2128864294,2679.95217201538,2849.49998647303,2954.04081911097,3152.30905106786,3435.28804735662,3400.20417245342,3576.87987100503,3191.66906999331
Bhutan,BTN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.25758624,3.02062726,3.25988412,3.34862685,3.23226452,3.43653083,3.27756715,3.11215067,3.06896734,3.37511158,4.08451509
Bhutan,BTN,"School enrollment, primary (% gross)",SE.PRM.ENRR,111.975852966309,113.566772460938,113.019607543945,106.841247558594,104.719581604004,103.099495619907,101.324020385742,99.7447717881834,99.3060254263897,97.989926908949,103.826009511759
Bhutan,BTN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,95,95,95,94,97,97,97,97,97,97,93
Bhutan,BTN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,40.5,37.9,35.5,33.2,31.2,29.2,27.4,25.8,24.2,22.7,21.3
Bhutan,BTN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Bhutan,BTN,"Population, total",SP.POP.TOTL,701632,709377,717279,725273,733139,740618,747866,754335,759759,764824,770006
Bolivia,BOL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.003,66.282,66.586,66.777,66.97,67.205,67.392,67.536,67.699,67.82,62.906
Bolivia,BOL,GDP per capita (current US$),NY.GDP.PCAP.CD,1929.78373077158,2315.52121930607,2575.59857098084,2870.02377000756,3041.43503162408,2996.01289811344,3035.87347732132,4048.40119739839,4206.8552936661,4203.15492855788,3580.96761778303
Bolivia,BOL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.20230532,5.17306805,5.2539444,5.57465124,5.89613628,6.55064964,6.83333063,6.4901948,6.60399437,6.88792992,8.0225811
Bolivia,BOL,"School enrollment, primary (% gross)",SE.PRM.ENRR,104.396370229571,100.921849072087,98.3129253076371,96.8904736314233,95.4654700824142,95.0961939865757,95.5387659267627,96.4475043810472,97.122722190495,97.6714741591375,98.2369486079625
Bolivia,BOL,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,88,96,92,87,89,95,94,83,89,79,74
Bolivia,BOL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,36.7,34.4,32.3,30.3,28.4,26.7,25,23.4,22,20.6,19.3
Bolivia,BOL,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4
Bolivia,BOL,"Population, total",SP.POP.TOTL,10182345,10348929,10515807,10682608,10848888,11014705,11180020,11344587,11508368,11671386,11816299
Bosnia and Herzegovina,BIH,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.827,76.963,77.037,77.129,77.089,77.073,77.124,77.385,77.942,77.394,76.04
Bosnia and Herzegovina,BIH,GDP per capita (current US$),NY.GDP.PCAP.CD,4506.47828548389,4982.69375768263,4693.78899115381,5034.56634817068,5206.06573475132,4662.25869219448,4928.5665903114,5345.01978766473,6047.84707207392,6122.37541352353,6130.31187968266
Bosnia and Herzegovina,BIH,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.01212692,9.1712122,9.4791584,9.43616295,9.4710331,9.24086571,9.13943481,8.81797314,8.76100445,8.92544365,9.70311832
Bosnia and Herzegovina,BIH,"School enrollment, primary (% gross)",SE.PRM.ENRR,88.7070770263672,89.0985412597656,89.2094192504883,89.4869613647461,91.2244415283203,94.695442199707,96.1386337280273,98.2435989379883,99.7165832519531,100.929710388184,100.263931274414
Bosnia and Herzegovina,BIH,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,91,89,94,92,89,83,68,69,68,79,70
Bosnia and Herzegovina,BIH,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.8,6.8,6.7,6.7,6.7,6.7,6.8,6.8,6.8,6.7,6.6
Bosnia and Herzegovina,BIH,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,"Population, total",SP.POP.TOTL,3811472,3741798,3670113,3610859,3564829,3518541,3473003,3428682,3387000,3345533,3299349
Botswana,BWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.137,59.715,60.384,61.217,62.167,63.215,64.32,65.42,66.371,67.167,67.643
Botswana,BWA,GDP per capita (current US$),NY.GDP.PCAP.CD,6215.73216077919,7287.38295334919,6595.53845015424,6666.91219583487,7122.36423421503,6141.20394726616,6749.05994339013,7104.96401088027,7407.95940141786,7172.08956480028,6323.2974967659
Botswana,BWA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.26718187,5.86915016,6.35010576,6.49913645,5.8804059,6.10287762,5.76837635,6.62986994,6.04010344,6.12193203,6.1213398
Botswana,BWA,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,107.411979939614,105.315561116255,101.616607294624,101.623352050781,..,..,..,..,..
Botswana,BWA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,96,97,97,97,97,97,97,97,97,97,87
Botswana,BWA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,58.4,58.8,53.9,50.3,49,46.7,45.1,42.1,41.2,40,38.9
Botswana,BWA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,23,22.8,22.7,22.4,22.1,21.8,21.4,20.9,20.3,19.7,19
Botswana,BWA,"Population, total",SP.POP.TOTL,2033111,2073535,2108617,2140682,2172044,2203273,2234776,2266747,2299141,2332083,2365894
Brazil,BRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.779,74.047,74.335,74.609,74.823,75.106,75.081,75.383,75.633,75.809,74.506
Brazil,BRA,GDP per capita (current US$),NY.GDP.PCAP.CD,11403.2821278747,13396.6243562986,12521.7213519966,12458.8912138813,12274.9939689363,8936.19661712113,8836.28652735657,10080.5092819305,9300.66164923219,9029.83326681073,7074.19378337644
Brazil,BRA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.94516611,7.78819132,7.73637724,7.9766016,8.39644146,8.90929985,9.16901684,9.47125053,9.46475029,9.61449146,9.62326527
Brazil,BRA,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,104.05445098877,109.282432556152,109.808906555176,108.740180969238,108.583656311035,109.788749694824,108.720008850098,107.682991027832,105.912231445312
Brazil,BRA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99,99,99,98,97,96,95,87,92,91,79
Brazil,BRA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,18.6,17.9,17.2,16.7,16.3,16,16.8,15.4,15.2,15,14.9
Brazil,BRA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.4,0.4,0.4,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.7
Brazil,BRA,"Population, total",SP.POP.TOTL,193701929,195284734,196876111,198478299,200085127,201675532,203218114,204703445,206107261,207455459,208660842
British Virgin Islands,VGB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.289,76.363,76.433,76.472,76.527,76.558,76.624,75.67,76.728,76.845,76.894
British Virgin Islands,VGB,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"School enrollment, primary (% gross)",SE.PRM.ENRR,111.455431754875,108.731808731809,104.872389791183,101.782871696912,97.7333730987176,96.3834672789897,91.9933277731443,100.15019525383,78.5891858297079,85.2448853068816,86.852207293666
British Virgin Islands,VGB,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,15.6,15.6,15.6,15.6,15.6,15.5,15.2,14.9,14.6,14.2,13.8
British Virgin Islands,VGB,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Population, total",SP.POP.TOTL,27675,28710,30345,31703,32962,34498,33878,32699,34657,36395,37135
Brunei Darussalam,BRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.82,74.835,74.843,74.854,74.862,74.88,74.905,74.943,74.992,75.049,75.114
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,34937.5555357155,46382.8274255349,46968.5971164922,44003.0644273461,41026.5084247957,30625.1287744656,26663.2972950602,28024.3824580252,30988.1190267227,30426.5730656528,26834.3592233943
Brunei Darussalam,BRN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.27826095,1.86409724,1.85097206,1.898314,1.91436803,2.38708901,2.54828691,2.27022862,2.41600895,2.23100758,2.45359564
Brunei Darussalam,BRN,"School enrollment, primary (% gross)",SE.PRM.ENRR,108.70580714953,104.830894583323,103.310538143682,103.895142180095,103.847709576297,104.185794604632,105.726377387079,104.567053854277,104.179996298549,103.033008586959,102.709633966272
Brunei Darussalam,BRN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,94,91,95,96,97,96,98,97,99,97,99
Brunei Darussalam,BRN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,9.9,10,10.2,10.4,10.6,10.7,10.7,10.7,10.6,10.5,10.4
Brunei Darussalam,BRN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,"Population, total",SP.POP.TOTL,392332,399389,405557,411202,416750,422212,427564,432772,437810,442680,447404
Bulgaria,BGR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.5121951219512,74.1634146341463,74.3146341463415,74.8609756097561,74.4658536585366,74.6146341463415,74.8121951219512,74.8146341463415,74.9634146341464,75.1121951219512,73.3560975609756
Bulgaria,BGR,GDP per capita (current US$),NY.GDP.PCAP.CD,6854.2987837778,7849.98219737366,7432.33753378983,7796.37945241455,8070.01289303544,7269.02586513711,7822.89886431732,8697.13373333715,9849.88769989118,10354.2500414088,10760.7616180234
Bulgaria,BGR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.09477949,7.10250568,7.53903675,7.14167452,7.68306208,7.39363575,7.45975018,7.49624491,7.34086275,7.11813641,8.44060898
Bulgaria,BGR,"School enrollment, primary (% gross)",SE.PRM.ENRR,101.400619506836,101.120269775391,100.363082885742,98.7911834716797,99.2496109008789,99.1272201538086,98.0771636962891,97.5942993164062,96.7923202514648,96.4398803710938,96.5437622070312
Bulgaria,BGR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,97,95,94,95,93,92,92,94,93,95,88
Bulgaria,BGR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,10.9,10.4,9.9,9.3,8.7,8.2,7.7,7.3,7,6.7,6.5
Bulgaria,BGR,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Bulgaria,BGR,"Population, total",SP.POP.TOTL,7395599,7348328,7305888,7160005,7073572,6984225,6894139,6803468,6710798,6616726,6550696
Burkina Faso,BFA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.343,57.001,57.457,57.903,58.331,58.778,59.173,59.578,59.972,60.184,60.454
Burkina Faso,BFA,GDP per capita (current US$),NY.GDP.PCAP.CD,624.957252224766,725.024767725475,731.470138867833,759.762065168498,764.861675106225,630.124750752312,663.742364842886,709.091535894695,777.465618514048,764.853077774946,825.237038782475
Burkina Faso,BFA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.28967237,4.64868164,4.60267258,5.56331587,5.00027227,5.13192415,5.95284653,6.12075186,4.94427681,5.35001135,6.89469957
Burkina Faso,BFA,"School enrollment, primary (% gross)",SE.PRM.ENRR,76.4055299539171,79.7322151346571,81.98174251568,83.2890892862992,84.5538716285922,85.1484827713554,87.4065255935815,89.5118329042903,91.5019771306419,89.7861564043823,87.6988473437538
Burkina Faso,BFA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,92,89,87,82,88,88,88,88,88,88,88
Burkina Faso,BFA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,121.3,116.6,112.3,108.2,104.3,100.8,97.4,94.1,91,88.1,85.1
Burkina Faso,BFA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,1,1,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.7,0.6
Burkina Faso,BFA,"Population, total",SP.POP.TOTL,16176498,16661908,17172287,17695409,18229461,18777487,19334856,19894407,20438288,20961952,21478690
Burundi,BDI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.088,57.804,58.501,59.179,59.764,60.107,60.789,61.345,61.806,62.18,62.569
Burundi,BDI,GDP per capita (current US$),NY.GDP.PCAP.CD,216.727705301976,230.069761381132,231.098787811507,234.844770150871,250.544492155185,254.402585226788,232.937812100153,246.060725714184,245.661678332009,234.31061590725,252.702452750006
Burundi,BDI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.28196716,10.06996346,8.63756466,8.62834644,7.21081543,6.29044485,7.06148243,6.95230389,7.29396152,9.05940628,10.70776176
Burundi,BDI,"School enrollment, primary (% gross)",SE.PRM.ENRR,135.159734772168,135.992222159155,131.357142093473,126.110240344608,121.424109579602,116.228128078144,112.482124155559,107.55418011941,104.256445289133,101.506122486696,101.661087301601
Burundi,BDI,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,92,93,93,98,94,93,93,90,88,92,90
Burundi,BDI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,90.2,84.7,79.6,74.9,70.6,66.9,63.7,60.9,58.5,56.2,54.3
Burundi,BDI,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,1.6,1.6,1.5,1.4,1.4,1.3,1.2,1.2,1.1,1.1,1
Burundi,BDI,"Population, total",SP.POP.TOTL,9376444,9717978,10071028,10439341,10799785,11047580,11239451,11506762,11859446,12255336,12617036
Cabo Verde,CPV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.507,72.913,73.315,73.481,73.788,74.096,74.35,74.71,74.84,75.449,73.818
Cabo Verde,CPV,GDP per capita (current US$),NY.GDP.PCAP.CD,3579.46006137809,4002.01386888785,3736.81517011087,3960.97596791345,3985.60706548134,3415.06266730931,3608.96605234906,3893.09571382506,4294.96510035729,4380.78117331128,3539.22661248299
Cabo Verde,CPV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.08085394,3.92527819,4.6740551,4.82468271,4.85231543,4.40073681,4.36134005,4.48070955,4.78548193,4.82431316,7.03399324
Cabo Verde,CPV,"School enrollment, primary (% gross)",SE.PRM.ENRR,107.555528675325,107.478306845395,108.38813689184,108.020740500689,107.53603339203,105.850444928795,104.433854930994,104.154022187951,105.84560911247,105.208665983159,103.42828248778
Cabo Verde,CPV,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,97,96,91,91,93,92,93,96,99,98,95
Cabo Verde,CPV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,26.7,25.6,24.2,22.6,20.9,19.2,17.6,16.2,15.1,14.1,13.3
Cabo Verde,CPV,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.9,0.9
Cabo Verde,CPV,"Population, total",SP.POP.TOTL,509784,511447,511955,512225,512326,512394,512554,512893,513415,514104,514679
Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.311,67.869,68.371,68.755,69.117,69.398,69.635,69.842,69.993,70.127,70.059
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,952.274616324008,1088.98152823081,1192.80263041673,1305.6600972686,1431.56396469993,1547.32010444393,1675.19555711109,1826.35391688754,2036.67377566578,2225.87705485686,2081.73914242939
Cambodia,KHM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.62713194,6.00443649,5.77632856,5.00863695,4.40784645,4.53898621,4.49053288,4.26933241,4.49707794,5.05801058,5.13031435
Cambodia,KHM,"School enrollment, primary (% gross)",SE.PRM.ENRR,123.357803344727,118.762440557356,115.41843697639,115.808136523857,108.942219609284,103.759672683505,101.734266788056,100.69503505776,99.6739108443274,100.480819545412,107.021018981934
Cambodia,KHM,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,90,88,84,79,83,85,85,85,86,87,83
Cambodia,KHM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,43.5,40.3,37.2,34.5,32,29.6,27.5,25.6,24.1,22.8,21.8
Cambodia,KHM,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.9,0.9,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.6,0.6
Cambodia,KHM,"Population, total",SP.POP.TOTL,14500726,14722584,14945085,15170208,15396772,15623251,15852803,16073372,16274522,16481304,16725474
